importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,jt_batch_ml_training,jt_ci_cd_build,jt_data_archival,jt_etl_pipeline,jt_fraud_detection,jt_real_time_inference,jt_scientific_compute,jt_video_transcoding,jt_web_serving,cur_region_enc,urgency,green_pressure,carbon_load,cost_pressure,lat_x_imp,deadline_urg,energy_per_vcpu,renew_x_green,perf_vs_green,imp_sq,cost_x_imp,dl_lat,label,recommended_region
4,0.3819,384.32,44,0.5447,7.3,16,32,0,180.7,82.2,0.0576,0.565,0,0,0,0,0,0,1,0,0,3.0,1.0507889680160158,0.20603333333333332,69.446624,8.7152,1.5276,0.56,24.01999849875009,0.565,-0.5728500000000001,16,2.1788,16.8036,6,us-west-2
8,0.5136,2.5,2,0.0727,5.95,8,64,0,340.1,26.3,0.0345,0.393,0,0,0,0,1,0,0,0,0,4.0,7.281907184737135,0.05404444444444445,0.85025,0.5816,4.1088,0.98,0.31249996093750493,0.393,1.2839999999999998,64,0.5816,1.0272,5,us-east-1
9,0.6307,6.0,2,0.4364,51.03,4,8,1,186.5,51.4,0.0476,0.494,0,0,0,0,1,0,0,0,0,3.0,8.192145582829276,0.04103333333333333,1.119,1.7456,5.6763,0.98,1.4999996250000938,0.988,2.20745,81,3.9276,1.2614,1,ap-southeast-1
10,0.1132,8.87,1,0.2552,55.01,8,64,1,120.5,42.9,0.043,0.743,0,0,0,0,1,0,0,0,0,1.0,14.426929595229852,0.0,1.0688349999999998,2.0416,1.132,0.99,1.1087498614062674,1.486,0.5094,100,2.5519999999999996,0.1132,5,us-east-1
4,0.4945,219.74,7,0.6117,59.22,2,4,0,593.9,52.5,0.0357,0.163,0,0,0,0,0,0,0,1,0,6.0,1.9235924627995156,0.1685,130.50358599999998,1.2234,1.978,0.9299999999999999,109.86994506502747,0.163,-0.74175,16,2.4468,3.4615,2,eu-central-1
9,0.7401,10.26,2,0.1498,10.82,16,32,0,514.1,32.2,0.0596,0.217,0,0,0,0,1,0,0,0,0,5.0,8.192145582829276,0.01443888888888889,5.274666,2.3968,6.6609,0.98,0.6412499599218775,0.217,2.59035,81,1.3481999999999998,1.4802,1,ap-southeast-1
9,0.4338,25.11,1,0.3002,33.72,2,16,0,582.0,55.4,0.0314,0.185,0,0,0,0,0,1,0,0,0,6.0,12.984236635706866,0.031455555555555556,14.61402,0.6004,3.9042000000000003,0.99,12.554993722503138,0.185,1.5183,81,2.7018000000000004,0.4338,2,eu-central-1
7,0.6697,12.91,9,0.2285,24.2,4,8,0,493.7,43.6,0.0368,0.162,0,1,0,0,0,0,0,0,0,6.0,3.0400600530414565,0.05505000000000001,6.373667,0.914,4.6879,0.91,3.2274991931252015,0.162,1.00455,49,1.5995000000000001,6.027299999999999,1,ap-southeast-1
1,0.1291,518.15,54,0.1142,34.83,4,32,0,159.0,107.5,0.0716,0.727,0,0,0,0,0,0,1,0,0,2.0,0.24954245235776076,0.43545,82.38584999999999,0.4568,0.1291,0.45999999999999996,129.5374676156331,0.727,-0.58095,1,0.1142,6.971399999999999,3,eu-north-1
8,0.6211,5.38,2,0.3601,118.76,4,16,0,139.6,104.1,0.0685,0.625,0,0,0,0,0,0,0,0,1,2.0,7.281907184737135,0.0421,0.751048,1.4404,4.9688,0.98,1.344999663750084,0.625,1.55275,64,2.8808,1.2422,5,us-east-1
4,0.509,91.22,238,0.4775,131.96,8,32,1,461.0,36.2,0.0541,0.223,0,0,1,0,0,0,0,0,0,5.0,0.7303982271900633,0.3273333333333333,42.05242,3.82,2.036,0.0,11.402498574687678,0.446,-0.7635000000000001,16,1.91,121.142,3,eu-north-1
8,0.3747,9.11,1,0.6947,9.56,32,256,0,37.5,106.2,0.0524,0.949,0,0,0,0,0,1,0,0,0,0.0,11.541543676183881,0.06947777777777778,0.341625,22.2304,2.9976,0.99,0.28468749110351593,0.949,0.93675,64,5.5576,0.3747,5,us-east-1
3,0.2603,55.65,51,0.0118,5.14,16,128,1,211.2,81.0,0.0494,0.591,0,0,1,0,0,0,0,0,0,3.0,0.759254415676146,0.5753222222222223,11.753279999999998,0.1888,0.7808999999999999,0.49,3.4781247826172006,1.182,-0.6507499999999999,9,0.0354,13.275299999999998,3,eu-north-1
2,0.5184,624.26,146,0.299,68.5,8,32,1,367.0,27.7,0.0597,0.222,0,0,0,0,0,0,1,0,0,5.0,0.4007667801248059,0.4280888888888889,229.10341999999997,2.392,1.0368,0.0,78.03249024593873,0.444,-1.8144,4,0.598,75.68639999999999,3,eu-north-1
2,0.3906,682.75,175,0.0345,73.8,32,128,0,406.2,16.2,0.0424,0.346,0,0,0,0,0,0,1,0,0,4.0,0.38681090882563185,0.27084444444444444,277.33305,1.104,0.7812,0.0,21.335936833251974,0.346,-1.3671,4,0.069,68.355,3,eu-north-1
10,0.2977,8.07,1,0.2006,2.75,16,32,1,137.7,96.2,0.0709,0.62,0,0,0,0,1,0,0,0,0,2.0,14.426929595229852,0.0,1.111239,3.2096,2.9770000000000003,0.99,0.5043749684765645,1.24,1.33965,100,2.0060000000000002,0.2977,5,us-east-1
5,0.3685,59.01,5,0.3511,19.31,2,4,0,210.4,71.5,0.0515,0.569,0,1,0,0,0,0,0,0,0,3.0,2.7905515753197485,0.17541666666666667,12.415704,0.7022,1.8425,0.95,29.504985247507374,0.569,-0.18425,25,1.7555,1.8425,4,sa-east-1
3,0.1898,38.97,5,0.6643,71.26,64,512,1,36.0,101.4,0.0486,1.0,0,0,0,1,0,0,0,0,0,0.0,1.674330945191849,0.6301555555555556,1.4029200000000002,42.5152,0.5694,0.95,0.60890624048584,2.0,-0.4745,9,1.9929000000000001,0.949,3,eu-north-1
1,0.3347,96.07,238,0.462,76.73,2,4,0,37.8,71.8,0.0609,0.892,0,0,1,0,0,0,0,0,0,0.0,0.18259955679751583,0.33265,3.6314459999999995,0.924,0.3347,0.0,48.034975982512,0.892,-1.5061499999999999,1,0.462,79.65859999999999,3,eu-north-1
2,0.4719,221.35,2,0.3755,18.14,2,4,1,160.5,76.7,0.0532,0.653,0,0,0,0,0,0,0,1,0,2.0,1.8204767961842838,0.46942222222222224,35.526675,0.751,0.9438,0.98,110.67494466252766,1.306,-1.65165,4,0.751,0.9438,3,eu-north-1
2,0.5784,160.78,4,0.4177,34.22,64,128,1,99.8,34.1,0.0437,0.714,0,0,0,1,0,0,0,0,0,1.0,1.2426690970055017,0.3747555555555555,16.045844,26.7328,1.1568,0.96,2.512187460747071,1.428,-2.0244,4,0.8354,2.3136,3,eu-north-1
9,0.3344,8.18,3,0.62,20.91,4,8,0,253.4,49.4,0.0558,0.501,0,0,0,0,0,1,0,0,0,3.0,6.492123000923507,0.036977777777777776,2.072812,2.48,3.0096,0.97,2.0449994887501277,0.501,1.1703999999999999,81,5.58,1.0031999999999999,5,us-east-1
3,0.6869,24.75,10,0.4868,147.42,4,8,0,445.1,25.5,0.0411,0.342,0,1,0,0,0,0,0,0,0,4.0,1.2510966525249099,0.12176111111111114,11.016225,1.9472,2.0606999999999998,0.9,6.187498453125387,0.342,-1.71725,9,1.4604,6.869,4,sa-east-1
9,0.2914,24.01,2,0.5483,6.06,32,64,0,440.2,16.7,0.0361,0.363,0,0,0,0,0,1,0,0,0,4.0,8.192145582829276,0.03936666666666667,10.569202,17.5456,2.6226,0.98,0.7503124765527353,0.363,1.0199,81,4.9347,0.5828,5,us-east-1
3,0.1119,451.27,72,0.7051,24.53,2,16,0,47.8,76.4,0.0508,1.0,1,0,0,0,0,0,0,0,0,0.0,0.6992256521533189,0.34537222222222225,21.570705999999998,1.4102,0.3357,0.28,225.63488718255638,1.0,-0.27975,9,2.1153,8.056799999999999,6,us-west-2
10,0.601,3.48,2,0.4737,34.77,2,4,0,176.3,119.9,0.0627,0.717,0,0,0,0,0,0,0,0,1,2.0,9.102383980921418,0.0,0.613524,0.9474,6.01,0.98,1.739999130000435,0.717,2.7045,100,4.737,1.202,5,us-east-1
9,0.1047,4.95,1,0.3884,30.06,8,16,0,34.7,60.7,0.0465,0.987,0,0,0,0,1,0,0,0,0,0.0,12.984236635706866,0.04973888888888889,0.171765,3.1072,0.9423,0.99,0.6187499226562597,0.987,0.36645,81,3.4956,0.1047,5,us-east-1
4,0.4057,634.48,153,0.6833,26.68,4,16,0,489.2,58.0,0.0371,0.193,0,0,0,0,0,0,1,0,0,6.0,0.7941308012214491,0.19810000000000003,310.387616,2.7332,1.6228,0.0,158.6199603450099,0.193,-0.60855,16,2.7332,62.0721,5,us-east-1
4,0.9268,189.44,3,0.2009,33.01,4,32,0,205.9,49.1,0.0609,0.589,0,0,0,0,0,0,0,1,0,3.0,2.8853880004104475,0.024400000000000015,39.005696,0.8036,3.7072,0.97,47.359988160002956,0.589,-1.3901999999999999,16,0.8036,2.7803999999999998,5,us-east-1
8,0.5838,14.44,3,0.5789,37.3,4,8,0,382.6,38.1,0.0634,0.218,0,0,0,0,0,1,0,0,0,5.0,5.770776000820895,0.04624444444444445,5.524744,2.3156,4.6704,0.97,3.6099990975002254,0.218,1.4595,64,4.6312,1.7513999999999998,1,ap-southeast-1
4,0.4181,243.58,57,0.3932,5.79,8,16,0,188.2,74.3,0.0607,0.488,1,0,0,0,0,0,0,0,0,3.0,0.9851139406455489,0.19396666666666665,45.841756000000004,3.1456,1.6724,0.43000000000000005,30.447496194062982,0.488,-0.6271500000000001,16,1.5728,23.8317,6,us-west-2
8,0.5807,12.69,4,0.7207,23.65,16,32,0,561.6,73.4,0.033,0.164,0,1,0,0,0,0,0,0,0,6.0,4.970676388022007,0.04658888888888889,7.126704,11.5312,4.6456,0.96,0.7931249504296906,0.164,1.45175,64,5.7656,2.3228,5,us-east-1
4,0.3188,17.38,9,0.1436,20.39,16,128,0,103.5,50.2,0.0522,0.702,0,1,0,0,0,0,0,0,0,1.0,1.7371771731665466,0.22706666666666667,1.79883,2.2976,1.2752,0.91,1.086249932109379,0.702,-0.47819999999999996,16,0.5744,2.8691999999999998,4,sa-east-1
1,0.2434,439.27,25,0.3115,0.56,16,32,0,33.5,92.3,0.0559,0.994,1,0,0,0,0,0,0,0,0,0.0,0.3069275822255652,0.37829999999999997,14.715545,4.984,0.2434,0.75,27.454373284101667,0.994,-1.0953,1,0.3115,6.085,3,eu-north-1
10,0.4406,7.91,2,0.6171,5.04,16,64,0,96.6,51.7,0.0463,0.703,0,0,0,0,1,0,0,0,0,1.0,9.102383980921418,0.0,0.764106,9.8736,4.406,0.98,0.4943749691015644,0.703,1.9827,100,6.170999999999999,0.8812,5,us-east-1
2,0.3688,91.51,10,0.6079,45.04,8,16,0,420.1,20.0,0.0416,0.397,0,0,0,1,0,0,0,0,0,4.0,0.8340644350166067,0.2805333333333333,38.443351,4.8632,0.7376,0.9,11.43874857015643,0.397,-1.2908,4,1.2158,3.688,3,eu-north-1
1,0.4806,160.93,62,0.4931,45.16,2,4,0,450.9,52.3,0.0388,0.187,1,0,0,0,0,0,0,0,0,6.0,0.2413630800531246,0.2597,72.563337,0.9862,0.4806,0.38,80.46495976752011,0.187,-2.1627,1,0.4931,29.7972,3,eu-north-1
8,0.3108,4.2,2,0.3774,17.3,2,16,0,470.6,38.7,0.0674,0.224,0,0,0,0,1,0,0,0,0,5.0,7.281907184737135,0.07657777777777779,1.9765200000000003,0.7548,2.4864,0.98,2.0999989500005247,0.224,0.777,64,3.0192,0.6216,5,us-east-1
1,0.1182,251.49,84,0.3723,11.21,8,32,0,41.7,106.4,0.0558,0.973,0,0,0,0,0,0,1,0,0,0.0,0.2250907661159141,0.4409,10.487133000000002,2.9784,0.1182,0.16000000000000003,31.436246070469245,0.973,-0.5319,1,0.3723,9.9288,3,eu-north-1
8,0.2591,14.36,2,0.2428,19.26,16,64,1,451.1,28.7,0.0637,0.209,0,0,0,0,0,0,0,0,1,5.0,7.281907184737135,0.16464444444444445,6.4777960000000006,3.8848,2.0728,0.98,0.8974999439062534,0.418,0.64775,64,1.9424,0.5182,5,us-east-1
4,0.3696,42.06,197,0.268,80.51,8,16,1,263.3,82.6,0.0582,0.495,0,0,1,0,0,0,0,0,0,3.0,0.7563913131450448,0.42026666666666673,11.074398,2.144,1.4784,0.0,5.257499342812583,0.99,-0.5544,16,1.072,72.8112,3,eu-north-1
10,0.3753,20.55,1,0.1537,61.97,2,16,0,348.7,25.1,0.0394,0.407,0,0,0,0,0,1,0,0,0,4.0,14.426929595229852,0.0,7.165785,0.3074,3.753,0.99,10.274994862502568,0.407,1.6888500000000002,100,1.537,0.3753,5,us-east-1
6,0.1215,231.27,10,0.2205,77.37,2,16,1,353.4,36.6,0.0595,0.213,0,0,0,0,0,0,0,1,0,5.0,2.5021933050498197,0.3904444444444445,81.730818,0.441,0.729,0.9,115.6349421825289,0.426,0.06075,36,1.323,1.2149999999999999,3,eu-north-1
10,0.5546,8.24,2,0.1533,81.21,32,64,0,453.5,70.5,0.0341,0.173,0,0,0,0,1,0,0,0,0,6.0,9.102383980921418,0.0,3.73684,4.9056,5.545999999999999,0.98,0.2574999919531253,0.173,2.4957,100,1.533,1.1092,1,ap-southeast-1
5,0.0781,110.58,5,0.6665,8.0,8,32,1,185.9,49.5,0.0471,0.562,0,0,0,0,0,0,0,1,0,3.0,2.7905515753197485,0.5121666666666667,20.556822,5.332,0.3905,0.95,13.822498272187717,1.124,-0.03905,25,3.3325,0.3905,3,eu-north-1
10,0.3448,2.55,2,0.4892,143.32,2,4,0,366.5,25.5,0.0343,0.353,0,0,0,0,1,0,0,0,0,4.0,9.102383980921418,0.0,0.9345749999999999,0.9784,3.448,0.98,1.2749993625003186,0.353,1.5516,100,4.892,0.6896,5,us-east-1
4,0.4871,77.32,109,0.0446,21.69,4,32,0,425.0,24.4,0.044,0.362,0,0,1,0,0,0,0,0,0,4.0,0.8509766742423138,0.17096666666666666,32.861,0.1784,1.9484,0.0,19.329995167501206,0.362,-0.73065,16,0.1784,53.0939,6,us-west-2
5,0.4148,454.5,91,0.2498,5.5,8,16,0,247.9,69.3,0.0563,0.502,1,0,0,0,0,0,0,0,0,3.0,1.105756894433607,0.16255555555555554,112.67055,1.9984,2.074,0.08999999999999997,56.81249289843839,0.502,-0.2074,25,1.2489999999999999,37.7468,2,eu-central-1
4,0.3703,422.24,41,0.7091,87.14,16,32,0,605.0,59.8,0.0299,0.169,0,0,0,0,0,0,1,0,0,6.0,1.070185259352017,0.20989999999999998,255.45520000000002,11.3456,1.4812,0.5900000000000001,26.389998350625103,0.169,-0.55545,16,2.8364,15.182300000000001,6,us-west-2
9,0.4093,6.08,2,0.2556,59.27,64,512,0,452.9,69.3,0.0313,0.159,0,0,0,0,1,0,0,0,0,6.0,8.192145582829276,0.03281666666666667,2.753632,16.3584,3.6837,0.98,0.09499999851562503,0.159,1.43255,81,2.3004,0.8186,5,us-east-1
2,0.6411,95.85,280,0.1522,1.88,4,8,0,423.2,38.8,0.0503,0.238,0,0,1,0,0,0,0,0,0,5.0,0.354713345040954,0.1595111111111111,40.563719999999996,0.6088,1.2822,0.0,23.962494009376496,0.238,-2.24385,4,0.3044,179.508,3,eu-north-1
4,0.5282,40.36,184,0.6422,37.36,8,32,1,368.2,25.0,0.0444,0.399,0,0,1,0,0,0,0,0,0,4.0,0.7662311474158637,0.31453333333333333,14.860552,5.1376,2.1128,0.0,5.04499936937508,0.798,-0.7923,16,2.5688,97.1888,3,eu-north-1
7,0.2055,107.79,9,0.7251,13.46,4,8,0,449.4,47.4,0.032,0.185,0,0,0,1,0,0,0,0,0,6.0,3.0400600530414565,0.13241666666666665,48.440826,2.9004,1.4385,0.91,26.947493263126685,0.185,0.30824999999999997,49,5.075699999999999,1.8495,0,ap-south-1
1,0.5109,475.33,74,0.4287,58.61,64,512,1,588.4,65.3,0.0312,0.181,1,0,0,0,0,0,0,0,0,6.0,0.2316161022536855,0.4890999999999999,279.684172,27.4368,0.5109,0.26,7.427031133952639,0.362,-2.2990500000000003,1,0.4287,37.8066,3,eu-north-1
5,0.6697,51.46,9,0.5906,136.76,32,256,1,350.5,21.7,0.0367,0.388,0,1,0,0,0,0,0,0,0,4.0,2.171471466458183,0.18350000000000002,18.03673,18.8992,3.3484999999999996,0.91,1.6081249497460954,0.776,-0.33485,25,2.9530000000000003,6.027299999999999,3,eu-north-1
4,0.423,363.97,15,0.422,98.26,16,128,1,482.6,32.5,0.051,0.213,1,0,0,0,0,0,0,0,0,5.0,1.4426945205469057,0.38466666666666666,175.651922,6.752,1.692,0.85,22.748123578242275,0.426,-0.6345,16,1.688,6.345,3,eu-north-1
1,0.4835,77.04,105,0.1432,67.77,32,128,1,111.1,56.1,0.0532,0.638,0,0,1,0,0,0,0,0,0,1.0,0.21443397573876266,0.5165,8.559144,4.5824,0.4835,0.0,2.4074999247656277,1.276,-2.17575,1,0.1432,50.7675,3,eu-north-1
5,0.4135,247.72,10,0.1634,42.03,2,4,0,44.6,79.2,0.0484,0.895,0,0,0,0,0,0,0,1,0,0.0,2.0851610875415165,0.16291666666666668,11.048312,0.3268,2.0675,0.9,123.85993807003095,0.895,-0.20675,25,0.817,4.135,2,eu-central-1
3,0.402,141.56,93,0.5775,14.15,64,512,1,421.5,50.4,0.0398,0.194,1,0,0,0,0,0,0,0,0,6.0,0.6603136013524273,0.4651111111111111,59.66754,36.96,1.206,0.06999999999999995,2.2118749654394536,0.388,-1.0050000000000001,9,1.7325,37.386,3,eu-north-1
7,0.5022,43.12,2,0.6456,49.87,32,256,0,377.5,38.6,0.0602,0.207,0,1,0,0,0,0,0,0,0,5.0,6.371668786644993,0.08296666666666667,16.2778,20.6592,3.5153999999999996,0.98,1.3474999578906264,0.207,0.7533,49,4.5192,1.0044,5,us-east-1
3,0.5205,543.99,51,0.3867,70.33,4,16,0,176.4,78.8,0.0707,0.623,1,0,0,0,0,0,0,0,0,2.0,0.759254415676146,0.18647222222222226,95.95983600000001,1.5468,1.5614999999999999,0.49,135.9974660006335,0.623,-1.30125,9,1.1601,26.545499999999997,6,us-west-2
7,0.4451,22.72,2,0.3863,22.79,64,128,1,428.0,26.5,0.0444,0.405,0,0,0,0,0,1,0,0,0,4.0,6.371668786644993,0.18496666666666664,9.72416,24.7232,3.1157,0.98,0.3549999944531251,0.81,0.66765,49,2.7041,0.8902,5,us-east-1
9,0.2058,10.83,1,0.245,60.7,16,64,0,202.9,79.5,0.053,0.489,0,0,0,0,1,0,0,0,0,3.0,12.984236635706866,0.04412222222222222,2.197407,3.92,1.8522,0.99,0.6768749576953151,0.489,0.7203,81,2.205,0.2058,5,us-east-1
9,0.6017,16.12,1,0.3139,22.49,4,16,0,328.5,27.0,0.0427,0.388,0,0,0,0,0,1,0,0,0,4.0,12.984236635706866,0.022127777777777777,5.29542,1.2556,5.4153,0.99,4.029998992500252,0.388,2.10595,81,2.8251,0.6017,1,ap-southeast-1
1,0.4031,673.34,139,0.0726,12.38,2,16,1,231.8,56.8,0.05,0.513,0,0,0,0,0,0,1,0,0,3.0,0.20236182874400446,0.5969,156.08021200000002,0.1452,0.4031,0.0,336.66983166508413,1.026,-1.8139500000000002,1,0.0726,56.0309,3,eu-north-1
4,0.3126,113.59,20,0.3145,96.66,32,64,0,171.0,69.9,0.054,0.701,0,0,0,1,0,0,0,0,0,2.0,1.3138345234717737,0.2291333333333333,19.42389,10.064,1.2504,0.8,3.5496873890722695,0.701,-0.4689,16,1.258,6.252,4,sa-east-1
5,0.4359,24.1,2,0.6577,10.52,64,256,1,332.4,23.9,0.0415,0.351,0,0,0,0,0,0,0,0,1,4.0,4.551191990460709,0.3133888888888889,8.01084,42.0928,2.1795,0.98,0.37656249411621107,0.702,-0.21795,25,3.2885,0.8718,3,eu-north-1
4,0.7246,37.09,8,0.3187,50.85,2,16,0,119.5,34.4,0.0548,0.759,0,1,0,0,0,0,0,0,0,1.0,1.8204776247186019,0.09179999999999999,4.4322550000000005,0.6374,2.8984,0.92,18.544990727504636,0.759,-1.0869,16,1.2748,5.7968,4,sa-east-1
6,0.158,281.99,11,0.5533,30.21,64,512,0,227.2,69.7,0.0503,0.587,0,0,0,0,0,0,0,1,0,3.0,2.4145766545939398,0.18711111111111112,64.068128,35.4112,0.948,0.89,4.406093681154786,0.587,0.079,36,3.3198,1.738,2,eu-central-1
5,0.5179,99.61,8,0.3803,115.2,2,16,0,189.2,117.5,0.0566,0.672,0,0,0,1,0,0,0,0,0,2.0,2.2755970308982523,0.13391666666666666,18.846212,0.7606,2.5895,0.92,49.80497509751245,0.672,-0.25895,25,1.9015000000000002,4.1432,2,eu-central-1
5,0.5592,171.24,5,0.3856,30.34,16,64,0,318.7,21.8,0.0446,0.361,0,0,0,0,0,0,0,1,0,4.0,2.7905515753197485,0.12244444444444443,54.574188,6.1696,2.7960000000000003,0.95,10.702499331093792,0.361,-0.2796,25,1.928,2.7960000000000003,4,sa-east-1
9,0.9053,9.47,3,0.6553,59.74,2,4,0,120.4,48.3,0.0463,0.719,0,0,0,0,0,1,0,0,0,1.0,6.492123000923507,0.005261111111111111,1.1401880000000002,1.3106,8.1477,0.97,4.734997632501184,0.719,3.1685499999999998,81,5.8977,2.7159,1,ap-southeast-1
2,0.7914,190.84,10,0.1703,75.21,4,32,1,378.7,21.0,0.0391,0.398,0,0,0,0,0,0,0,1,0,4.0,0.8340644350166067,0.18542222222222224,72.271108,0.6812,1.5828,0.9,47.70998807250298,0.796,-2.7699,4,0.3406,7.914,3,eu-north-1
6,0.2184,43.69,4,0.6646,13.84,2,8,1,34.9,62.0,0.0468,0.905,0,1,0,0,0,0,0,0,0,0.0,3.728007291016505,0.3473777777777778,1.524781,1.3292,1.3104,0.96,21.84498907750546,1.81,0.1092,36,3.9875999999999996,0.8736,3,eu-north-1
7,0.4385,46.98,7,0.0295,1.54,2,8,0,370.9,29.3,0.0682,0.195,0,1,0,0,0,0,0,0,0,5.0,3.3662868098991523,0.09358333333333332,17.424881999999997,0.059,3.0695,0.9299999999999999,23.48998825500587,0.195,0.6577500000000001,49,0.2065,3.0695,4,sa-east-1
4,0.3548,33.52,8,0.4637,6.57,2,8,0,506.6,50.7,0.0392,0.161,0,1,0,0,0,0,0,0,0,6.0,1.8204776247186019,0.21506666666666666,16.981232000000002,0.9274,1.4192,0.92,16.75999162000419,0.161,-0.5322,16,1.8548,2.8384,4,sa-east-1
3,0.5714,148.52,7,0.6331,25.86,4,8,1,107.4,51.2,0.0486,0.673,0,0,0,1,0,0,0,0,0,1.0,1.4426943470996367,0.33335555555555557,15.951048000000002,2.5324,1.7142,0.9299999999999999,37.129990717502324,1.346,-1.4285,9,1.8993,3.9998,3,eu-north-1
8,0.636,54.81,9,0.7801,75.17,32,64,0,44.5,95.8,0.0518,1.0,0,1,0,0,0,0,0,0,0,0.0,3.4743543463330933,0.04044444444444444,2.439045,24.9632,5.088,0.91,1.7128124464746113,1.0,1.59,64,6.2408,5.724,5,us-east-1
6,0.2476,53.22,3,0.5314,107.32,2,4,1,246.9,76.2,0.0492,0.533,0,1,0,0,0,0,0,0,0,3.0,4.328082000615671,0.3344,13.140018,1.0628,1.4855999999999998,0.97,26.60998669500665,1.066,0.1238,36,3.1883999999999997,0.7427999999999999,3,eu-north-1
9,0.3851,3.38,2,0.1133,19.11,32,256,1,423.5,27.7,0.0586,0.199,0,0,0,0,1,0,0,0,0,5.0,8.192145582829276,0.06832222222222223,1.43143,3.6256,3.4659,0.98,0.10562499669921886,0.398,1.34785,81,1.0197,0.7702,5,us-east-1
8,0.7155,55.0,5,0.1478,67.05,32,128,1,344.1,25.8,0.0354,0.351,0,1,0,0,0,0,0,0,0,4.0,4.464882520511598,0.06322222222222222,18.9255,4.7296,5.724,0.95,1.7187499462890643,0.702,1.78875,64,1.1824,3.5775,5,us-east-1
8,0.2153,2.61,2,0.7315,69.56,32,128,1,187.7,80.5,0.0574,0.551,0,0,0,0,1,0,0,0,0,3.0,7.281907184737135,0.17437777777777777,0.4898969999999999,23.408,1.7224,0.98,0.08156249745117196,1.102,0.53825,64,5.852,0.4306,5,us-east-1
8,0.2604,15.04,2,0.2116,23.04,4,16,0,40.1,92.3,0.0541,1.0,0,0,0,0,0,0,0,0,1,0.0,7.281907184737135,0.08217777777777778,0.6031040000000001,0.8464,2.0832,0.98,3.7599990600002346,1.0,0.651,64,1.6928,0.5208,5,us-east-1
4,0.5405,322.12,93,0.0445,82.85,4,16,1,105.8,41.6,0.0459,0.706,1,0,0,0,0,0,0,0,0,1.0,0.8804181351365699,0.30633333333333335,34.080296000000004,0.178,2.162,0.06999999999999995,80.52997986750503,1.412,-0.81075,16,0.178,50.2665,3,eu-north-1
3,0.4802,389.87,52,0.0226,1.51,32,128,0,318.7,26.8,0.0407,0.404,1,0,0,0,0,0,0,0,0,4.0,0.7556117559386758,0.20214444444444446,124.251569,0.7232,1.4406,0.48,12.183437119267591,0.404,-1.2005000000000001,9,0.0678,24.9704,6,us-west-2
7,0.5044,114.11,6,0.1066,28.49,8,32,0,582.5,48.0,0.0322,0.19,0,0,0,1,0,0,0,0,0,6.0,3.597286547948661,0.0826,66.469075,0.8528,3.5307999999999997,0.94,14.263748217031473,0.19,0.7565999999999999,49,0.7462,3.0263999999999998,4,sa-east-1
4,0.5269,76.26,257,0.1122,61.41,4,16,1,533.1,57.3,0.0322,0.174,0,0,1,0,0,0,0,0,0,6.0,0.7203364653553473,0.31539999999999996,40.654206,0.4488,2.1076,0.0,19.06499523375119,0.348,-0.7903500000000001,16,0.4488,135.41330000000002,3,eu-north-1
9,0.538,3.89,1,0.341,15.7,4,32,0,34.5,70.0,0.0562,0.941,0,0,0,0,1,0,0,0,0,0.0,12.984236635706866,0.025666666666666664,0.13420500000000002,1.364,4.8420000000000005,0.99,0.9724997568750607,0.941,1.883,81,3.0690000000000004,0.538,5,us-east-1
8,0.5354,16.53,3,0.2125,76.59,4,32,0,217.5,58.4,0.0629,0.558,0,0,0,0,0,1,0,0,0,3.0,5.770776000820895,0.05162222222222222,3.595275,0.85,4.2832,0.97,4.132498966875258,0.558,1.3385,64,1.7,1.6061999999999999,5,us-east-1
7,0.5742,28.89,3,0.6932,15.26,64,256,1,499.0,24.5,0.0657,0.197,0,0,0,0,0,1,0,0,0,5.0,5.049429000718283,0.14193333333333333,14.41611,44.3648,4.0194,0.97,0.4514062429467775,0.394,0.8613000000000001,49,4.8524,1.7226000000000001,1,ap-southeast-1
5,0.5309,54.85,20,0.2021,108.93,8,32,0,127.1,41.8,0.0533,0.709,0,0,0,0,0,0,0,1,0,1.0,1.6422931543397172,0.13030555555555556,6.971435,1.6168,2.6545,0.8,6.856249142968858,0.709,-0.26545,25,1.0105,10.618,4,sa-east-1
5,0.4664,213.4,11,0.5328,49.95,32,64,0,441.1,31.3,0.0578,0.217,0,0,0,0,0,0,0,1,0,5.0,2.012147212161617,0.14822222222222223,94.13074,17.0496,2.332,0.89,6.66874979160157,0.217,-0.2332,25,2.664,5.1304,2,eu-central-1
1,0.4443,93.9,146,0.4119,83.25,4,32,0,111.4,45.4,0.0409,0.713,0,0,1,0,0,0,0,0,0,1.0,0.20038339006240294,0.27785000000000004,10.460460000000001,1.6476,0.4443,0.0,23.474994131251467,0.713,-1.99935,1,0.4119,64.8678,3,eu-north-1
10,0.6357,25.29,3,0.6612,13.07,32,256,0,477.8,48.7,0.0309,0.17,0,0,0,0,0,1,0,0,0,6.0,7.213470001026119,0.0,12.083562,21.1584,6.357,0.97,0.7903124753027352,0.17,2.86065,100,6.612,1.9071000000000002,1,ap-southeast-1
