job_id,job_type,importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_region,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,recommended_region
25559,scientific_compute,2,0.166,711.56,68,0.286,59.37,32,256,0,us-east-1,412.0,19.9,0.0463,0.374,eu-north-1
25560,fraud_detection,8,0.1877,11.12,2,0.0422,54.74,2,16,0,ap-southeast-1,369.2,35.6,0.0631,0.196,us-east-1
25561,fraud_detection,8,0.5061,7.5,2,0.666,17.81,4,8,0,us-west-2,131.5,56.6,0.0534,0.696,us-east-1
25562,real_time_inference,7,0.2543,3.1,3,0.1538,80.01,64,512,0,sa-east-1,150.3,91.2,0.0594,0.632,us-east-1
25563,fraud_detection,10,0.7421,10.72,1,0.2515,9.27,4,16,0,eu-central-1,244.0,74.9,0.0478,0.544,ap-southeast-1
25564,data_archival,1,0.6699,15.75,63,0.6886,17.53,16,128,0,eu-north-1,47.2,80.8,0.0482,0.88,eu-north-1
25565,web_serving,8,0.7494,8.45,1,0.1922,9.77,4,16,0,us-east-1,393.9,19.3,0.043,0.359,eu-central-1
25566,scientific_compute,3,0.1451,694.83,183,0.207,50.95,8,32,0,eu-central-1,217.0,59.8,0.053,0.59,us-west-2
25567,real_time_inference,8,0.3896,10.43,2,0.1975,14.28,8,16,1,ap-south-1,434.3,53.7,0.0311,0.167,us-east-1
25568,batch_ml_training,2,0.1151,96.47,81,0.1998,34.1,4,16,0,eu-north-1,45.8,86.5,0.0463,0.868,eu-north-1
25569,fraud_detection,10,0.1092,11.63,2,0.3401,86.31,16,64,0,eu-north-1,34.9,65.7,0.0552,0.992,us-east-1
25570,web_serving,10,0.1022,18.99,2,0.4248,63.73,4,16,0,ap-south-1,608.1,73.9,0.0294,0.159,us-east-1
25571,data_archival,3,0.6,77.51,240,0.5191,19.59,8,64,0,sa-east-1,134.5,84.7,0.061,0.633,us-west-2
25572,web_serving,5,0.2844,5.08,3,0.684,26.92,64,512,0,sa-east-1,179.9,96.4,0.072,0.683,us-east-1
25573,fraud_detection,8,0.4304,10.04,2,0.2762,37.94,64,512,1,sa-east-1,142.7,102.9,0.0573,0.708,us-east-1
25574,batch_ml_training,2,0.7151,266.81,67,0.5803,25.74,8,64,0,us-west-2,128.2,50.0,0.0469,0.725,eu-north-1
25575,web_serving,10,0.3689,19.37,1,0.314,85.11,8,64,0,ap-south-1,446.2,57.6,0.0318,0.186,us-east-1
25576,fraud_detection,10,0.1181,9.88,1,0.3157,25.07,4,16,0,eu-north-1,43.0,92.2,0.0535,0.964,us-east-1
25577,etl_pipeline,7,0.3208,97.15,14,0.7089,2.91,4,32,0,eu-north-1,34.5,86.9,0.0502,0.862,ap-south-1
25578,etl_pipeline,5,0.4927,122.72,15,0.5742,17.19,32,64,1,ap-south-1,455.2,66.4,0.0309,0.161,eu-north-1
25579,scientific_compute,5,0.3882,379.62,145,0.4155,60.31,4,8,0,ap-southeast-1,396.4,37.2,0.0593,0.235,eu-central-1
25580,video_transcoding,6,0.3554,216.35,19,0.2749,6.5,32,64,0,us-west-2,123.5,41.2,0.0452,0.659,eu-central-1
25581,web_serving,5,0.5933,11.06,1,0.348,79.77,32,128,0,ap-south-1,447.5,42.7,0.0366,0.19,us-east-1
25582,scientific_compute,4,0.6268,726.28,57,0.5534,63.05,8,16,0,ap-southeast-1,508.4,29.0,0.0672,0.213,us-west-2
25583,real_time_inference,10,0.4648,29.73,1,0.2255,73.06,16,128,0,ap-south-1,587.6,47.3,0.0318,0.194,us-east-1
25584,ci_cd_build,7,0.2997,57.88,3,0.8756,15.88,64,512,0,eu-central-1,224.0,74.0,0.0554,0.562,ap-south-1
25585,video_transcoding,4,0.5957,211.63,15,0.0565,53.85,64,512,0,eu-central-1,195.8,67.7,0.0546,0.536,eu-central-1
25586,fraud_detection,8,0.7586,6.39,1,0.1664,69.67,32,64,0,eu-north-1,37.0,78.5,0.0517,0.923,ap-southeast-1
25587,web_serving,8,0.1917,12.04,2,0.2472,20.35,4,16,1,eu-north-1,45.1,64.4,0.059,0.904,us-east-1
25588,real_time_inference,10,0.3233,19.13,2,0.2488,39.7,8,64,0,ap-southeast-1,410.9,31.6,0.0533,0.222,us-east-1
25589,data_archival,1,0.3886,83.72,243,0.1068,40.49,64,256,0,ap-southeast-1,355.7,29.1,0.0671,0.206,eu-north-1
25590,fraud_detection,10,0.6232,11.99,2,0.4572,51.64,64,512,0,us-west-2,119.7,54.1,0.0564,0.701,ap-southeast-1
25591,etl_pipeline,2,0.3312,83.38,17,0.0481,85.88,32,128,0,us-west-2,108.0,44.1,0.0411,0.702,eu-north-1
25592,etl_pipeline,2,0.6171,174.22,16,0.8212,52.2,32,256,0,us-west-2,120.1,41.7,0.0537,0.64,eu-north-1
25593,fraud_detection,9,0.2507,8.67,2,0.3281,47.37,64,512,0,eu-north-1,42.0,99.7,0.0483,1.0,us-east-1
25594,web_serving,6,0.1324,8.43,2,0.0964,15.58,16,64,1,us-west-2,119.9,58.6,0.0538,0.758,eu-north-1
25595,web_serving,8,0.3606,22.85,2,0.2152,53.43,64,128,0,ap-south-1,608.2,53.5,0.0343,0.194,sa-east-1
25596,ci_cd_build,8,0.2266,58.98,5,0.2474,88.88,16,128,1,us-west-2,110.7,56.9,0.0513,0.754,us-east-1
25597,batch_ml_training,3,0.794,544.06,83,0.7972,81.06,2,8,0,eu-central-1,233.7,66.0,0.0555,0.57,us-west-2
25598,video_transcoding,2,0.5393,246.31,3,0.367,14.15,8,16,0,us-east-1,330.8,23.4,0.0391,0.34,eu-north-1
25599,batch_ml_training,1,0.3999,379.99,56,0.563,41.12,16,128,0,eu-north-1,35.1,98.6,0.0458,0.91,eu-north-1
25600,batch_ml_training,3,0.4182,103.49,52,0.4984,94.58,2,8,0,eu-north-1,47.9,103.0,0.0466,0.856,us-west-2
25601,fraud_detection,9,0.7586,6.4,1,0.2287,42.95,4,8,0,us-west-2,123.2,42.5,0.0475,0.713,ap-southeast-1
25602,web_serving,5,0.5619,22.03,1,0.1393,1.02,8,16,0,ap-southeast-1,501.5,34.4,0.0593,0.234,us-east-1
25603,real_time_inference,10,0.3906,9.16,1,0.4283,38.41,16,32,0,eu-north-1,44.6,61.1,0.0607,0.843,us-east-1
25604,real_time_inference,8,0.3384,19.23,3,0.4537,36.65,8,64,0,sa-east-1,164.7,79.3,0.0729,0.668,us-east-1
25605,etl_pipeline,7,0.4878,172.96,19,0.4913,52.21,8,16,1,us-east-1,424.5,18.3,0.0471,0.341,eu-north-1
25606,ci_cd_build,7,0.2613,11.63,9,0.4621,75.57,32,64,0,us-west-2,90.5,44.8,0.0436,0.736,sa-east-1
25607,ci_cd_build,8,0.5039,8.46,5,0.1492,39.69,8,32,0,eu-central-1,230.6,54.3,0.0516,0.563,us-east-1
25608,etl_pipeline,5,0.3291,162.75,20,0.3424,44.87,16,64,0,eu-north-1,46.7,104.9,0.0477,0.905,sa-east-1
25609,video_transcoding,2,0.4096,156.09,3,0.2313,39.36,32,128,0,us-east-1,366.5,15.6,0.0353,0.35,eu-north-1
25610,video_transcoding,2,0.1914,149.56,19,0.1806,7.9,2,8,0,ap-southeast-1,454.1,35.1,0.0578,0.226,eu-north-1
25611,web_serving,7,0.6054,3.94,2,0.7046,27.89,8,32,0,ap-south-1,597.1,52.4,0.0305,0.174,ap-south-1
25612,fraud_detection,9,0.3296,12.59,1,0.2075,60.33,16,32,0,us-west-2,105.4,49.5,0.0509,0.659,us-east-1
25613,web_serving,5,0.3185,9.33,1,0.4984,15.51,64,128,0,ap-south-1,527.8,56.1,0.0321,0.193,us-east-1
25614,ci_cd_build,8,0.3761,24.66,2,0.1319,35.94,2,16,0,ap-southeast-1,494.1,36.0,0.0679,0.21,us-east-1
25615,scientific_compute,5,0.4624,417.56,69,0.2073,16.74,64,128,0,eu-north-1,41.2,83.7,0.0511,1.0,eu-central-1
25616,web_serving,8,0.5266,11.65,1,0.2542,22.35,64,128,0,eu-north-1,46.0,95.3,0.0469,0.975,us-east-1
25617,etl_pipeline,5,0.0671,72.85,12,0.1316,12.73,64,128,0,eu-central-1,240.2,84.8,0.0601,0.535,sa-east-1
25618,data_archival,2,0.2245,10.25,209,0.0395,130.66,2,4,0,us-west-2,125.1,55.1,0.0509,0.652,eu-north-1
25619,video_transcoding,2,0.1382,174.69,13,0.3449,2.78,8,16,0,ap-southeast-1,506.8,32.6,0.0649,0.237,eu-north-1
25620,scientific_compute,1,0.5591,411.4,168,0.628,21.42,2,4,0,us-east-1,414.2,17.1,0.0403,0.379,eu-north-1
25621,real_time_inference,10,0.2875,17.17,3,0.6125,43.34,64,256,0,us-east-1,421.7,16.3,0.0375,0.364,us-east-1
25622,video_transcoding,6,0.5653,235.8,18,0.8849,54.85,2,4,0,eu-central-1,203.2,67.1,0.0603,0.575,ap-south-1
25623,data_archival,2,0.5406,31.32,247,0.8351,2.95,4,8,1,us-west-2,98.2,38.9,0.0483,0.638,eu-north-1
25624,web_serving,5,0.5035,9.49,2,0.4899,36.29,32,128,0,us-east-1,435.6,16.9,0.0394,0.341,us-east-1
25625,ci_cd_build,7,0.4813,18.23,5,0.0744,29.21,2,8,0,ap-southeast-1,510.4,25.8,0.0665,0.221,sa-east-1
25626,etl_pipeline,6,0.2522,150.5,12,0.4437,8.63,32,256,1,sa-east-1,156.7,76.4,0.0637,0.634,eu-north-1
25627,data_archival,4,0.4066,48.36,120,0.4704,16.17,32,256,1,eu-central-1,199.9,75.9,0.0523,0.539,eu-north-1
25628,ci_cd_build,7,0.5746,9.63,6,0.2945,17.88,16,128,0,eu-central-1,225.3,70.0,0.0523,0.53,sa-east-1
25629,video_transcoding,6,0.4049,83.06,4,0.464,64.5,8,32,1,us-east-1,441.0,18.7,0.0439,0.404,eu-north-1
25630,data_archival,4,0.3862,89.94,188,0.3502,8.36,8,32,1,us-east-1,423.7,17.7,0.0363,0.408,eu-north-1
25631,etl_pipeline,6,0.2875,130.31,21,0.6561,15.61,32,256,0,us-east-1,340.7,21.2,0.0427,0.398,sa-east-1
25632,web_serving,9,0.5379,18.38,1,0.5264,15.8,16,128,0,ap-south-1,591.5,52.8,0.0299,0.191,us-east-1
25633,batch_ml_training,1,0.4782,272.24,54,0.5186,48.55,32,64,0,us-west-2,124.8,60.0,0.055,0.664,eu-north-1
25634,etl_pipeline,3,0.4193,78.67,23,0.6091,34.68,2,8,0,eu-central-1,219.6,67.2,0.0574,0.486,sa-east-1
25635,data_archival,4,0.3835,98.11,252,0.7091,26.4,32,128,0,sa-east-1,167.3,89.5,0.0609,0.675,us-west-2
25636,ci_cd_build,3,0.2268,32.26,7,0.4148,17.92,4,16,0,us-east-1,449.9,22.1,0.0359,0.392,sa-east-1
25637,data_archival,3,0.1572,49.43,281,0.0058,83.87,64,256,0,ap-southeast-1,411.5,40.2,0.0668,0.219,us-west-2
25638,etl_pipeline,2,0.2283,32.26,4,0.4067,4.83,8,32,1,us-west-2,111.9,57.8,0.0447,0.659,ap-southeast-1
25639,data_archival,4,0.4085,14.27,248,0.5752,10.86,32,128,0,us-east-1,418.6,22.9,0.0357,0.406,us-west-2
25640,batch_ml_training,5,0.5052,259.62,80,0.2184,63.5,8,64,1,ap-south-1,535.8,55.5,0.0304,0.172,eu-north-1
25641,web_serving,5,0.5576,23.23,3,0.3274,47.67,64,512,0,us-west-2,113.8,47.7,0.0478,0.655,us-east-1
25642,web_serving,7,0.3138,3.83,3,0.5401,8.85,32,128,0,us-west-2,103.0,57.1,0.0451,0.691,us-west-2
25643,batch_ml_training,4,0.3068,116.48,66,0.4928,97.76,8,64,0,ap-southeast-1,374.1,38.8,0.0647,0.231,us-west-2
25644,scientific_compute,2,0.8625,383.03,63,0.466,0.39,32,256,0,eu-north-1,45.4,103.3,0.051,1.0,eu-north-1
25645,data_archival,1,0.799,16.75,218,0.1226,107.86,32,128,0,ap-south-1,427.5,54.1,0.0307,0.179,eu-north-1
25646,video_transcoding,5,0.608,44.19,8,0.7488,16.71,16,64,0,sa-east-1,173.5,107.1,0.0677,0.607,ap-south-1
25647,video_transcoding,3,0.3641,211.61,6,0.3756,38.53,4,32,1,eu-north-1,37.6,61.6,0.048,0.993,eu-north-1
25648,ci_cd_build,3,0.5018,51.99,7,0.4498,22.56,8,64,1,sa-east-1,137.4,79.6,0.067,0.704,eu-north-1
25649,web_serving,9,0.7323,18.37,2,0.2594,23.14,8,32,1,ap-southeast-1,407.4,38.5,0.0564,0.225,us-east-1
25650,video_transcoding,6,0.6114,293.84,2,0.4472,17.03,4,16,0,us-east-1,347.7,15.4,0.0448,0.354,us-east-1
25651,web_serving,7,0.6385,18.07,1,0.5691,29.29,16,64,0,eu-north-1,42.0,94.4,0.0543,1.0,us-east-1
25652,data_archival,2,0.5788,64.19,254,0.611,51.74,2,8,1,eu-north-1,47.9,88.9,0.0481,0.959,eu-north-1
25653,fraud_detection,10,0.1768,7.4,1,0.8177,17.74,4,8,0,us-west-2,118.3,56.2,0.0465,0.756,us-east-1
25654,batch_ml_training,4,0.4983,405.93,51,0.4233,3.79,8,16,1,sa-east-1,177.9,120.6,0.0723,0.726,eu-north-1
25655,web_serving,5,0.4486,16.96,1,0.464,42.89,2,16,0,ap-south-1,423.3,72.3,0.0355,0.181,us-east-1
25656,video_transcoding,3,0.7873,111.39,15,0.9427,49.83,4,32,1,eu-central-1,260.1,52.1,0.0627,0.567,eu-north-1
25657,data_archival,2,0.3948,47.64,284,0.2231,29.29,8,64,0,us-west-2,94.4,60.7,0.0507,0.649,eu-north-1
25658,data_archival,4,0.8263,41.47,71,0.3715,26.03,4,32,0,ap-south-1,421.2,43.4,0.039,0.17,us-west-2
25659,data_archival,4,0.1912,74.06,164,0.3394,11.89,64,256,1,sa-east-1,168.1,86.9,0.061,0.731,eu-north-1
25660,fraud_detection,8,0.5584,8.31,2,0.2869,12.15,16,128,0,sa-east-1,139.1,87.0,0.064,0.673,ap-southeast-1
25661,ci_cd_build,7,0.3812,48.01,5,0.373,30.95,64,512,0,ap-south-1,425.4,63.2,0.0325,0.164,sa-east-1
25662,video_transcoding,3,0.1022,137.47,5,0.1908,80.88,32,256,0,eu-north-1,43.9,60.5,0.0521,0.847,sa-east-1
25663,batch_ml_training,3,0.8244,335.35,39,0.44,24.43,16,32,0,eu-north-1,46.9,82.3,0.0456,0.86,us-west-2
25664,ci_cd_build,8,0.1282,59.73,8,0.2216,35.38,64,256,0,eu-north-1,35.3,81.4,0.053,0.841,us-east-1
25665,data_archival,2,0.7972,45.43,186,0.2401,45.06,64,128,0,sa-east-1,144.6,88.9,0.0645,0.647,eu-north-1
25666,batch_ml_training,2,0.4495,125.15,91,0.1133,47.7,2,4,0,us-east-1,417.6,18.6,0.0385,0.345,eu-north-1
25667,real_time_inference,7,0.3023,28.9,3,0.7752,36.56,2,16,0,us-west-2,101.7,47.9,0.0423,0.727,us-east-1
25668,web_serving,7,0.1795,23.19,2,0.6525,0.17,64,512,1,us-west-2,105.4,39.0,0.0548,0.666,eu-north-1
25669,data_archival,2,0.3001,49.4,129,0.0973,7.14,2,8,1,ap-southeast-1,375.6,27.6,0.0507,0.204,eu-north-1
25670,real_time_inference,10,0.716,7.26,3,0.5249,25.41,4,32,0,sa-east-1,158.2,115.9,0.0601,0.682,ap-southeast-1
25671,real_time_inference,8,0.6065,11.25,1,0.2111,4.9,32,128,0,sa-east-1,159.7,82.9,0.0628,0.636,ap-southeast-1
25672,web_serving,6,0.468,4.05,3,0.6611,83.08,8,16,1,us-west-2,93.3,40.4,0.0557,0.638,eu-north-1
25673,video_transcoding,2,0.6542,200.32,7,0.5462,11.93,16,64,0,eu-central-1,243.8,74.7,0.0497,0.502,eu-north-1
25674,fraud_detection,8,0.5228,9.78,2,0.1514,51.38,8,64,0,us-east-1,319.9,23.9,0.0391,0.362,us-east-1
25675,real_time_inference,8,0.3684,5.73,1,0.2202,9.81,8,16,0,eu-north-1,40.7,63.8,0.0528,0.892,us-east-1
25676,fraud_detection,10,0.4208,8.47,1,0.1165,30.15,16,64,0,ap-southeast-1,419.5,30.1,0.0668,0.211,us-east-1
25677,data_archival,4,0.4477,49.42,179,0.4442,17.18,8,64,1,ap-southeast-1,403.4,27.6,0.066,0.217,eu-north-1
25678,data_archival,3,0.5387,87.88,126,0.2312,16.2,16,64,1,ap-southeast-1,403.2,38.6,0.0664,0.234,eu-north-1
25679,data_archival,4,0.3813,30.98,175,0.6579,40.96,64,128,0,ap-southeast-1,479.2,24.9,0.0581,0.197,us-west-2
25680,fraud_detection,10,0.5861,13.97,2,0.7023,51.63,64,128,1,us-east-1,423.9,18.2,0.0383,0.349,ap-southeast-1
25681,scientific_compute,4,0.4444,791.3,93,0.1696,86.57,32,256,0,ap-southeast-1,420.6,36.8,0.0588,0.236,us-west-2
25682,real_time_inference,9,0.9053,9.47,3,0.6553,59.74,2,4,0,us-west-2,120.4,48.3,0.0463,0.719,ap-southeast-1
25683,real_time_inference,10,0.1085,21.71,3,0.3342,25.47,4,32,1,eu-central-1,262.5,85.2,0.0633,0.487,us-east-1
25684,scientific_compute,1,0.5227,723.45,67,0.3723,42.87,16,32,0,eu-north-1,43.9,85.0,0.0607,0.939,eu-north-1
25685,ci_cd_build,8,0.2206,45.4,4,0.0755,12.38,8,16,0,us-east-1,387.9,15.2,0.037,0.337,us-east-1
25686,etl_pipeline,6,0.1077,95.33,22,0.7048,61.26,4,8,0,ap-south-1,471.7,68.0,0.0387,0.178,ap-south-1
25687,ci_cd_build,8,0.252,30.76,4,0.2509,74.15,32,64,0,us-east-1,444.6,24.4,0.0426,0.371,us-east-1
25688,web_serving,6,0.3181,22.46,3,0.2898,51.96,4,8,0,sa-east-1,149.8,100.7,0.0611,0.613,us-east-1
25689,video_transcoding,6,0.7856,172.59,9,0.1285,43.57,64,256,0,sa-east-1,150.6,85.0,0.06,0.634,ap-southeast-1
25690,web_serving,5,0.1916,24.61,2,0.2918,42.24,4,16,1,ap-south-1,558.3,42.1,0.0345,0.189,eu-north-1
25691,video_transcoding,4,0.4,72.81,14,0.3248,49.97,32,64,0,us-west-2,116.1,42.6,0.0446,0.661,sa-east-1
25692,web_serving,10,0.2722,21.12,2,0.5864,68.01,8,32,0,us-west-2,94.1,51.4,0.0465,0.73,us-east-1
25693,etl_pipeline,5,0.6248,195.67,3,0.3946,6.63,8,32,1,us-west-2,95.3,36.6,0.0524,0.738,eu-north-1
25694,etl_pipeline,6,0.2941,186.16,13,0.6385,29.43,64,128,0,us-east-1,434.6,15.9,0.0378,0.357,sa-east-1
25695,batch_ml_training,4,0.358,380.6,78,0.4315,129.4,4,32,0,eu-north-1,40.7,69.0,0.0589,0.852,us-west-2
25696,scientific_compute,4,0.293,540.37,136,0.2223,29.53,32,64,1,sa-east-1,178.5,115.3,0.0574,0.615,eu-north-1
25697,data_archival,4,0.505,55.75,188,0.498,28.11,32,128,1,ap-south-1,462.1,44.4,0.0304,0.193,eu-north-1
25698,fraud_detection,8,0.3237,11.8,1,0.3583,13.16,4,16,0,sa-east-1,149.2,71.1,0.0551,0.621,us-east-1
25699,real_time_inference,9,0.6221,3.8,3,0.6962,62.0,32,64,1,eu-north-1,38.6,96.5,0.05,1.0,ap-southeast-1
25700,real_time_inference,7,0.1185,29.84,1,0.8843,56.62,64,128,1,us-west-2,99.1,51.2,0.0446,0.731,us-east-1
25701,ci_cd_build,6,0.3183,38.28,7,0.1695,45.03,4,32,0,eu-north-1,36.1,80.0,0.0468,0.923,sa-east-1
25702,video_transcoding,3,0.5449,114.53,12,0.2265,14.9,8,64,0,sa-east-1,177.3,112.8,0.0607,0.726,sa-east-1
25703,video_transcoding,3,0.2306,208.69,12,0.5213,7.06,4,16,0,us-east-1,410.4,17.3,0.037,0.353,eu-central-1
25704,data_archival,2,0.3822,69.13,226,0.3757,103.25,64,128,0,us-west-2,110.5,57.8,0.0456,0.659,eu-north-1
25705,real_time_inference,7,0.5197,11.47,1,0.2441,29.66,16,32,0,us-east-1,374.6,17.0,0.0451,0.387,us-east-1
25706,web_serving,10,0.3834,16.97,2,0.3498,67.56,4,16,1,us-west-2,130.8,54.3,0.0458,0.693,us-east-1
25707,etl_pipeline,6,0.587,191.25,16,0.7337,43.85,64,512,0,ap-southeast-1,391.8,25.4,0.0571,0.237,ap-south-1
25708,fraud_detection,9,0.2671,2.34,2,0.5647,50.32,2,8,0,ap-southeast-1,363.1,25.2,0.0502,0.232,us-east-1
25709,fraud_detection,10,0.4885,7.71,2,0.368,21.24,4,8,0,us-east-1,388.4,20.0,0.0456,0.384,us-east-1
25710,ci_cd_build,6,0.214,26.95,10,0.2712,101.4,8,64,0,sa-east-1,144.9,93.8,0.0696,0.632,sa-east-1
25711,web_serving,6,0.5591,21.26,2,0.7622,66.4,32,128,1,eu-central-1,219.8,56.7,0.0549,0.528,sa-east-1
25712,web_serving,7,0.2397,13.05,2,0.3789,15.57,32,64,0,sa-east-1,186.3,118.3,0.073,0.672,us-east-1
25713,scientific_compute,4,0.6646,435.47,148,0.2097,88.68,8,64,0,ap-south-1,431.0,65.0,0.0391,0.17,us-west-2
25714,web_serving,8,0.2671,3.17,2,0.1801,39.71,2,16,0,ap-southeast-1,468.2,38.2,0.0537,0.21,us-east-1
25715,fraud_detection,8,0.6429,2.33,1,0.2281,22.24,16,32,0,eu-north-1,43.3,72.4,0.0597,1.0,ap-southeast-1
25716,data_archival,3,0.7559,77.21,190,0.1225,22.06,32,128,1,ap-southeast-1,473.1,37.7,0.059,0.206,eu-north-1
25717,web_serving,9,0.4469,7.91,1,0.8583,32.07,32,256,1,ap-south-1,445.7,56.3,0.0354,0.176,us-east-1
25718,fraud_detection,8,0.0752,6.79,2,0.0449,26.58,2,16,0,ap-southeast-1,466.3,23.9,0.0539,0.215,us-east-1
25719,batch_ml_training,4,0.3316,212.1,65,0.035,14.0,16,128,0,ap-south-1,605.3,65.9,0.0302,0.178,us-west-2
25720,batch_ml_training,3,0.511,320.48,23,0.2749,72.3,16,64,0,eu-central-1,224.0,66.9,0.0542,0.524,eu-central-1
25721,fraud_detection,10,0.2939,4.4,2,0.2366,29.13,8,64,1,ap-southeast-1,369.5,25.8,0.0635,0.228,us-east-1
25722,ci_cd_build,3,0.7087,10.21,1,0.2518,13.03,32,64,0,us-west-2,130.5,48.2,0.0408,0.634,us-east-1
25723,scientific_compute,1,0.1446,581.01,114,0.3513,0.7,16,128,1,ap-south-1,496.4,65.9,0.0294,0.18,eu-north-1
25724,data_archival,1,0.0373,84.43,91,0.4193,68.44,8,64,0,eu-north-1,44.0,104.6,0.0449,0.917,eu-north-1
25725,batch_ml_training,3,0.3289,216.44,67,0.3539,7.48,4,32,1,ap-southeast-1,387.1,24.8,0.0523,0.194,eu-north-1
25726,scientific_compute,2,0.4845,241.38,189,0.5188,10.15,32,256,0,eu-north-1,38.4,64.5,0.0533,0.931,eu-north-1
25727,real_time_inference,10,0.411,6.69,2,0.4455,36.31,32,256,0,ap-south-1,431.3,61.8,0.0345,0.177,us-east-1
25728,web_serving,10,0.4764,17.64,3,0.5757,72.75,8,16,0,sa-east-1,177.7,69.1,0.0543,0.693,us-east-1
25729,etl_pipeline,2,0.3523,97.69,15,0.0448,3.02,32,256,1,ap-southeast-1,414.0,24.0,0.0637,0.196,eu-north-1
25730,fraud_detection,9,0.3367,2.73,2,0.2608,4.74,64,512,1,sa-east-1,186.8,69.6,0.063,0.705,us-east-1
25731,real_time_inference,7,0.5208,12.06,3,0.6978,76.98,16,64,0,ap-southeast-1,369.7,37.7,0.0538,0.205,us-east-1
25732,video_transcoding,5,0.3028,211.39,19,0.4956,50.1,16,128,0,eu-central-1,206.7,68.4,0.0556,0.523,eu-central-1
25733,etl_pipeline,7,0.1504,67.65,9,0.1899,69.55,4,16,0,sa-east-1,164.7,89.5,0.0721,0.717,sa-east-1
25734,etl_pipeline,5,0.2103,100.6,20,0.4207,34.32,2,4,0,eu-north-1,39.5,71.6,0.0498,0.839,sa-east-1
25735,real_time_inference,10,0.5437,16.72,2,0.3286,96.55,4,16,0,eu-central-1,215.5,75.2,0.0517,0.56,us-east-1
25736,etl_pipeline,5,0.495,192.49,3,0.3302,28.17,4,32,0,ap-south-1,517.8,56.8,0.0335,0.193,us-east-1
25737,scientific_compute,3,0.5258,734.17,182,0.3515,18.92,8,32,0,sa-east-1,151.6,90.3,0.0714,0.628,us-west-2
25738,video_transcoding,2,0.0592,176.12,12,0.3229,80.96,32,64,0,ap-south-1,441.7,65.8,0.0397,0.181,eu-north-1
25739,fraud_detection,10,0.2849,14.16,2,0.1197,4.62,8,16,0,us-west-2,104.5,43.6,0.0529,0.771,us-east-1
25740,web_serving,8,0.923,6.58,1,0.602,30.92,64,128,1,sa-east-1,133.3,116.1,0.0728,0.648,us-east-1
25741,data_archival,2,0.5476,65.89,51,0.5718,17.03,64,256,0,eu-central-1,240.3,52.4,0.0576,0.581,eu-north-1
25742,web_serving,10,0.651,17.64,1,0.2287,21.69,16,32,0,ap-south-1,595.6,49.8,0.0395,0.185,us-east-1
25743,batch_ml_training,1,0.5453,134.25,33,0.1989,12.26,32,128,0,ap-southeast-1,496.0,37.8,0.0662,0.213,eu-north-1
25744,data_archival,4,0.5576,58.42,179,0.7323,3.61,64,256,1,eu-central-1,226.4,64.0,0.0566,0.492,eu-north-1
25745,real_time_inference,10,0.5633,11.01,2,0.3586,55.31,4,32,0,us-east-1,426.6,18.9,0.0345,0.343,ap-southeast-1
25746,ci_cd_build,7,0.2512,33.57,8,0.1771,15.15,64,256,0,sa-east-1,152.4,109.2,0.065,0.727,sa-east-1
25747,real_time_inference,9,0.8063,21.61,1,0.3765,17.88,4,8,0,ap-southeast-1,468.6,28.5,0.0517,0.228,ap-southeast-1
25748,etl_pipeline,3,0.1085,105.17,8,0.5357,1.86,4,8,0,us-east-1,329.9,24.4,0.0364,0.403,sa-east-1
25749,data_archival,1,0.4989,60.36,221,0.3231,50.31,16,64,0,ap-south-1,560.6,42.2,0.0383,0.168,eu-north-1
25750,web_serving,10,0.1267,17.88,2,0.2217,99.7,8,16,0,eu-central-1,222.9,80.4,0.0578,0.487,us-east-1
25751,etl_pipeline,2,0.3842,47.8,7,0.3385,28.95,64,512,1,eu-central-1,225.4,87.5,0.0637,0.544,eu-north-1
25752,web_serving,7,0.2645,14.26,2,0.8075,47.22,32,128,0,ap-southeast-1,384.6,27.5,0.0643,0.226,ap-south-1
25753,data_archival,4,0.5303,61.75,156,0.3297,22.92,4,8,0,sa-east-1,167.4,92.6,0.0683,0.671,us-west-2
25754,video_transcoding,3,0.3663,230.73,6,0.7403,82.76,8,32,0,sa-east-1,150.0,92.5,0.0643,0.677,ap-south-1
25755,real_time_inference,9,0.3889,15.55,2,0.9091,2.51,2,4,1,us-west-2,122.2,59.2,0.0497,0.668,us-east-1
25756,fraud_detection,10,0.2977,8.07,1,0.2006,2.75,16,32,1,sa-east-1,137.7,96.2,0.0709,0.62,us-east-1
25757,batch_ml_training,3,0.6227,569.6,21,0.5086,36.08,8,32,1,eu-north-1,33.5,103.9,0.0473,0.906,eu-north-1
25758,scientific_compute,2,0.149,201.08,105,0.4243,54.95,2,4,0,us-east-1,336.7,22.4,0.0403,0.345,eu-north-1
25759,video_transcoding,3,0.4137,51.09,13,0.4959,18.08,8,16,0,us-west-2,118.9,50.5,0.0498,0.71,sa-east-1
25760,batch_ml_training,3,0.6084,244.31,65,0.5692,29.31,4,32,1,eu-north-1,33.5,90.8,0.0472,0.869,eu-north-1
25761,fraud_detection,8,0.6177,9.54,1,0.7851,90.25,16,32,0,us-east-1,445.2,24.9,0.0447,0.373,ap-southeast-1
